 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, rowcost
Eb minor blues (6b), 5+0:1:0:0:3, 6+0:2:0:0:5, 2+0:0:0:0:1, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 95+3:37:0:0:73
D# minor blues (6#), 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 9+1:5:0:0:5, 3+0:0:0:0:0, 10+1:4:0:0:5, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:1:0:2, 5+0:3:0:0:5, 3+0:0:0:0:1, 4+0:4:0:0:4, 4+0:0:1:0:2, 5+0:3:0:0:5, 3+0:0:0:0:1, 9+1:5:0:0:5, 0+0:0:0:0:0, 97+3:40:2:0:55
Gb dorian (6b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
F# dorian (6#), 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 87+3:40:0:0:44
Gb phrygian (6b), 5+0:1:0:0:3, 5+1:1:0:0:4, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 84+4:36:0:0:69
F# phrygian (6#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Gb lydian (6b), 4+0:1:0:0:2, 6+0:2:0:0:3, 1+0:0:1:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 4+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 0+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:6, 5+1:2:0:0:4, 0+0:0:0:0:0, 79+3:37:1:0:61
F# lydian (6#), 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 87+3:40:0:0:44
Gb mixolydian (6b), 5+0:1:0:0:3, 5+1:1:0:0:4, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 84+4:36:0:0:69
F# mixolydian (6#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
Gb aeolian (6b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
F# aeolian (6#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Gb locrian (6b), 5+0:1:0:0:3, 6+0:2:0:0:5, 1+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 94+3:37:0:0:72
F# locrian (6#), 2+0:1:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 9+1:5:0:0:5, 1+0:0:0:0:1, 10+1:4:0:0:4, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 1+0:0:0:0:1, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 4+0:4:0:0:3, 2+0:0:1:0:1, 5+0:3:0:0:3, 0+0:0:0:0:0, 9+1:5:0:0:5, 0+0:0:0:0:0, 73+3:43:2:0:42
Cb major (7b), 5+0:1:0:0:3, 5+1:1:0:0:4, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 84+4:36:0:0:69
C# major (7#), 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 87+3:40:0:0:44
Ab minor (7b), 5+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 6+0:2:0:0:4, 3+0:0:0:0:0, 7+0:4:0:0:7, 1+0:0:0:0:0, 6+0:2:0:0:4, 3+0:0:0:0:0, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 92+4:36:0:0:66
A# minor (7#), 4+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:0, 8+1:5:0:0:6, 3+0:0:0:0:1, 9+1:4:0:0:6, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 4+0:0:0:0:3, 5+0:3:0:0:5, 4+0:0:0:0:2, 4+0:4:0:0:4, 4+0:0:0:0:3, 5+0:3:0:0:5, 4+0:0:0:0:2, 8+1:5:0:0:6, 0+0:0:0:0:0, 95+3:40:0:0:67
Ab minor mel (7b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 3+0:0:0:0:0, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:2:0:0:4, 3+0:0:0:0:0, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 88+4:36:0:0:66
A# minor mel (7#), 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 8+1:5:0:0:6, 4+0:0:0:0:1, 9+1:4:0:0:6, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 3+0:0:0:0:1, 4+0:4:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:0:0:0:2, 4+0:4:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:0:0:0:2, 8+1:5:0:0:6, 0+0:0:0:0:0, 101+3:40:0:0:67
Cb major blues (7b), 5+0:1:0:0:3, 7+0:2:0:0:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 6+0:4:0:0:6, 8+1:2:0:0:5, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 7+1:2:0:0:4, 1+0:0:0:0:0, 106+3:37:0:0:75
C# major blues (7#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 3+0:0:0:0:0, 9+1:4:0:0:6, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 93+3:40:0:0:47
Ab minor blues (7b), 5+0:1:0:0:3, 7+0:2:0:0:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 6+0:4:0:0:6, 8+1:2:0:0:5, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 7+1:2:0:0:4, 1+0:0:0:0:0, 106+3:37:0:0:75
A# minor blues (7#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 3+0:0:0:0:0, 9+1:4:0:0:6, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 93+3:40:0:0:47
Cb dorian (7b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
C# dorian (7#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 3+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 93+3:40:0:0:46
Cb phrygian (7b), 5+0:1:0:0:3, 6+0:2:0:0:5, 1+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 94+3:37:0:0:72
C# phrygian (7#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Cb lydian (7b), 4+0:1:0:0:3, 5+1:1:0:0:3, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 5+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 0+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:0, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 80+4:36:0:0:66
C# lydian (7#), 4+0:0:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 3+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 4+0:4:0:0:4, 5+0:0:0:0:1, 5+0:3:0:0:4, 4+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 93+3:40:0:0:46
Cb mixolydian (7b), 5+0:1:0:0:3, 6+0:2:0:0:5, 1+0:0:0:0:0, 6+1:2:0:0:4, 6+0:4:0:0:6, 7+1:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:3:0:0:5, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 1+0:0:0:0:0, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:4:0:0:7, 6+1:2:0:0:4, 0+0:0:0:0:0, 94+3:37:0:0:72
C# mixolydian (7#), 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 1+0:0:0:0:0, 9+1:4:0:0:5, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 1+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 77+3:40:0:0:42
Cb aeolian (7b), 5+0:1:0:0:3, 5+1:1:0:0:4, 0+0:0:0:0:0, 5+1:2:0:0:4, 6+0:4:0:0:6, 6+1:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:3:0:0:5, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 0+0:0:0:0:0, 7+0:2:0:0:4, 2+0:0:0:0:1, 7+0:4:0:0:7, 5+1:2:0:0:4, 0+0:0:0:0:0, 84+4:36:0:0:69
C# aeolian (7#), 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+1:5:0:0:5, 2+0:0:0:0:0, 9+1:4:0:0:5, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 2+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 4+0:4:0:0:4, 4+0:0:0:0:0, 5+0:3:0:0:4, 3+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 87+3:40:0:0:44
Cb locrian (7b), 5+0:1:0:0:3, 7+0:2:0:0:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 6+0:4:0:0:6, 8+1:2:0:0:5, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 2+0:0:0:0:0, 7+0:2:0:0:5, 3+0:0:0:0:2, 7+0:4:0:0:7, 7+1:2:0:0:4, 1+0:0:0:0:0, 106+3:37:0:0:75
C# locrian (7#), 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 9+1:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 0+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 4+0:4:0:0:4, 3+0:0:1:0:1, 5+0:3:0:0:3, 1+0:0:0:0:0, 8+1:5:0:0:5, 0+0:0:0:0:0, 68+3:40:2:0:42
