 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, rowcost
Gb lydian (6b), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 6+0:3:0:0:5, 6+0:3:0:0:5, 5+0:0:0:0:2, 7+1:1:1:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 110+1:16:4:0:32
F# lydian (6#), 4+0:2:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+1:4:1:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:0,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 193+1:59:4:0:98
Gb mixolydian (6b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 6+1:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:3,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 148+1:16:0:0:72
F# mixolydian (6#), 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 7+0:6:1:0:6, 6+0:4:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 178+1:59:4:0:59
Gb aeolian (6b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 126+1:16:1:0:48
F# aeolian (6#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 189+1:59:4:0:79
Gb locrian (6b), 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:4, 7+1:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:4,  , 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:1:0:0:5, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:3, 0+0:0:0:0:0, 169+1:16:0:0:101
F# locrian (6#), 4+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 7+0:6:1:0:5, 6+0:4:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 7+1:4:1:0:3, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:2, 3+0:2:0:0:1, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:0, 5+0:1:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 165+1:62:4:0:41
Cb major (7b), 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 6+1:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:3,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:1:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:3, 6+0:1:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 148+1:16:0:0:72
C# major (7#), 4+0:2:0:0:2, 4+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 6+0:0:0:0:1, 5+0:2:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 8+1:4:1:0:4, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 5+0:2:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:0,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:2, 7+0:0:0:0:1, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:0, 193+1:59:4:0:98
Ab minor (7b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 5+0:0:0:0:3, 5+1:1:0:0:2, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2,  , 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 122+1:16:0:0:48
A# minor (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 7+0:0:0:0:5, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:6:1:0:7, 6+0:4:0:0:6, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:4, 8+1:4:1:0:8, 4+0:1:0:0:4, 6+0:1:0:0:6, 5+0:2:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:4, 6+0:1:0:0:6, 5+0:2:0:0:5, 1+0:0:0:0:1, 3+0:0:0:0:2,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 7+0:0:0:0:5, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 5+0:0:0:0:5, 5+0:1:0:0:5, 0+0:0:0:0:0, 195+1:59:4:0:180
Ab minor mel (7b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 5+0:0:0:0:3, 6+1:1:1:0:2, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 100+1:16:1:0:48
A# minor mel (7#), 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:4, 7+0:0:0:0:5, 6+0:2:0:0:6, 4+0:1:0:0:4, 7+0:6:1:0:7, 6+0:4:0:0:6, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:4, 8+1:4:1:0:8, 5+0:1:0:0:4, 6+0:1:0:0:6, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:1:0:0:4, 6+0:1:0:0:6, 5+0:2:0:0:5, 0+0:0:0:0:0, 4+0:0:0:0:2,  , 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 4+0:1:0:0:4, 7+0:0:0:0:5, 5+0:4:1:0:5, 6+0:5:1:0:6, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 6+0:0:0:0:5, 5+0:1:0:0:5, 0+0:0:0:0:0, 201+1:59:4:0:178
Cb major blues (7b), 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:6, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:6, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 7+0:1:0:0:6, 6+0:0:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:5, 9+1:1:1:0:5, 5+0:1:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:4,  , 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:6, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:3, 1+0:0:0:0:1, 189+1:16:1:0:121
C# major blues (7#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 7+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:2, 8+1:4:1:0:5, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:1,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 7+0:0:0:0:2, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:0, 202+1:59:4:0:128
Ab minor blues (7b), 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:6, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:6, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 7+0:1:0:0:6, 6+0:0:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:5, 9+1:1:1:0:5, 5+0:1:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:4,  , 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:6, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:5, 6+0:1:0:0:6, 5+0:0:0:0:3, 1+0:0:0:0:1, 189+1:16:1:0:121
A# minor blues (7#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 7+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:2, 8+1:4:1:0:5, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 2+0:0:0:0:1, 4+0:0:0:0:1,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 7+0:0:0:0:2, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:0, 202+1:59:4:0:128
Cb dorian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 126+1:16:1:0:48
C# dorian (7#), 4+0:2:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:3, 5+0:2:0:0:5, 4+0:1:0:0:3, 7+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:2, 8+1:4:1:0:5, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:2:0:0:5, 0+0:0:0:0:0, 4+0:0:0:0:1,  , 4+0:2:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 7+0:0:0:0:2, 5+0:4:1:0:5, 6+0:5:1:0:6, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:1:0:0:3, 1+0:0:0:0:0, 199+1:59:4:0:126
Cb phrygian (7b), 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 7+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:4, 7+1:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 5+0:1:0:0:3, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:4,  , 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 7+0:1:0:0:5, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:3, 0+0:0:0:0:0, 169+1:16:0:0:101
C# phrygian (7#), 4+0:2:0:0:2, 4+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:2, 7+0:6:1:0:7, 6+0:4:0:0:5, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 8+1:4:1:0:4, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 5+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 4+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:2, 7+0:0:0:0:0, 5+0:4:1:0:4, 6+0:5:1:0:6, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 189+1:59:4:0:79
Cb lydian (7b), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 6+0:3:0:0:5, 6+0:3:0:0:6, 6+0:0:0:0:3, 7+1:1:1:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:1, 126+1:16:1:0:48
