 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
F# minor mel (3#), 6+0:1:0:0:3, 6+0:4:0:0:6, 5+0:1:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:3, 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:2:0:0:4, 5+0:1:0:0:3, 1+0:0:0:0:1, 6+0:1:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3,  , 4+0:2:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:3,  , 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 0+0:0:0:0:0, 5+0:1:0:0:3,  ,  ,  , 4+0:2:0:0:4,  , 5+0:1:0:0:3,  , 4+0:0:0:0:2, 4+0:2:0:0:4, 5+0:1:0:0:3,  , 5+0:1:0:0:3,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 117+0:30:0:0:79
Eb major blues (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 53+0:0:0:0:15
A major blues (3#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 118+0:33:0:0:11
C minor blues (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 53+0:0:0:0:15
F# minor blues (3#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 6+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 118+0:33:0:0:11
Eb dorian (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 21+0:0:0:0:2
A dorian (3#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
Eb phrygian (3b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
A phrygian (3#), 3+0:1:0:0:0, 6+0:4:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0,  , 3+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 95+0:39:0:0:2
Eb lydian (3b), 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 21+0:0:0:0:2
A lydian (3#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
Eb mixolydian (3b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
A mixolydian (3#), 3+0:1:0:0:0, 6+0:4:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 3+0:1:0:0:0,  , 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0,  , 3+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 95+0:39:0:0:2
Eb aeolian (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 29+0:0:0:0:0
A aeolian (3#), 4+0:1:0:0:0, 6+0:4:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:2:0:0:0, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:0,  , 4+0:1:0:0:0,  , 3+0:0:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 108+0:37:0:0:2
Eb locrian (3b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 49+0:0:0:0:15
A locrian (3#), 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0,  , 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  , 2+0:0:0:0:0,  , 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 69+0:0:0:0:1
Ab major (4b), 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:3
E major (4#), 5+0:1:0:0:0, 6+0:4:0:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:1:0:0:0,  , 4+0:0:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0,  ,  ,  , 4+0:2:0:0:1,  , 4+0:1:0:0:0,  , 4+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0,  , 4+0:1:0:0:0,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 112+0:32:0:0:10
F minor (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  , 0+0:0:0:0:0,  , 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 36+0:0:0:0:0
C# minor (4#), 5+0:1:0:0:4, 6+0:4:0:0:6, 4+0:1:0:0:4, 3+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:0:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:4,  , 4+0:2:0:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4,  , 5+0:0:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4,  ,  ,  , 4+0:2:0:0:4,  , 4+0:1:0:0:4,  , 5+0:0:0:0:3, 4+0:2:0:0:4, 4+0:1:0:0:4,  , 4+0:1:0:0:4,  ,  ,  , 1+0:0:0:0:1, 1+0:0:0:0:1, 112+0:30:0:0:98
F minor mel (4b), 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0,  , 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  , 0+0:0:0:0:0,  , 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 29+0:0:0:0:0
C# minor mel (4#), 6+0:1:0:0:4, 7+0:4:0:0:6, 4+0:1:0:0:4, 3+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:0:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 5+0:1:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:4,  , 5+0:2:0:0:4, 0+0:0:0:0:0, 4+0:1:0:0:4,  , 5+0:0:0:0:3, 6+0:2:0:0:4, 4+0:1:0:0:4, 1+0:0:0:0:1, 4+0:1:0:0:4,  ,  ,  , 5+0:2:0:0:4,  , 4+0:1:0:0:4,  , 5+0:0:0:0:3, 5+0:2:0:0:4, 4+0:1:0:0:4,  , 4+0:1:0:0:4,  ,  ,  , 1+0:0:0:0:1, 1+0:0:0:0:1, 119+0:30:0:0:98
Ab major blues (4b), 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 78+0:0:0:0:24
E major blues (4#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 7+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 127+0:31:0:0:31
F minor blues (4b), 5+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1,  , 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  , 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1,  , 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1,  , 3+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 78+0:0:0:0:24
C# minor blues (4#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 7+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 127+0:31:0:0:31
Ab dorian (4b), 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 29+0:0:0:0:0
E dorian (4#), 6+0:1:0:0:1, 7+0:4:0:0:4, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 4+0:1:0:0:1,  , 5+0:2:0:0:2, 0+0:0:0:0:0, 4+0:1:0:0:1,  , 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1,  ,  ,  , 5+0:2:0:0:2,  , 4+0:1:0:0:1,  , 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1,  , 4+0:1:0:0:1,  ,  ,  , 1+0:0:0:0:0, 1+0:0:0:0:0, 119+0:30:0:0:30
Ab phrygian (4b), 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1,  , 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1,  , 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  , 2+0:0:0:0:1,  , 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1,  , 2+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0, 0+0:0:0:0:0, 49+0:0:0:0:15
