 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, rowcost
Eb minor mel (6b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:1:1:2, 1+0:0:0:0:0,  , 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 75+0:9:6:1:21
D# minor mel (6#), 3+1:2:0:0:3, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 4+0:0:0:0:1, 6+0:3:0:0:6, 8+0:3:0:0:7, 4+0:2:0:0:4, 4+0:0:0:0:1, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 4+0:0:0:0:1, 6+0:3:0:0:6, 8+0:3:0:0:7, 11+0:6:1:1:8, 7+0:3:0:0:7,  , 7+0:3:0:0:7, 1+0:1:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 165+1:77:6:1:145
Gb major blues (6b), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:1:0:0, 4+0:0:1:0:2, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:1:0:0, 4+0:0:1:0:2, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 11+0:0:1:0:3, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 160+0:9:6:0:71
F# major blues (6#), 5+0:2:0:0:3, 5+0:2:0:0:3, 5+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:3, 5+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 11+0:6:1:1:7, 7+0:3:0:0:5,  , 7+0:3:0:0:5, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 196+0:78:9:1:116
Eb minor blues (6b), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:1:0:0, 4+0:0:1:0:2, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:1:0:0, 4+0:0:1:0:2, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 11+0:0:1:0:3, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 160+0:9:6:0:71
D# minor blues (6#), 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:3, 4+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:5, 4+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 3+0:0:0:0:1, 6+0:3:0:0:6, 8+0:3:0:0:7, 4+0:2:0:0:4, 3+0:0:0:0:1, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 4+0:1:0:0:3, 4+0:3:0:0:4, 5+0:3:0:0:5, 5+0:2:0:0:5, 4+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 3+0:0:0:0:1, 6+0:3:0:0:6, 8+0:3:0:0:7, 11+0:6:1:1:8, 7+0:3:0:0:7,  , 7+0:3:0:0:7, 2+0:1:1:0:1, 3+0:0:0:0:2, 5+0:0:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 189+0:79:8:1:162
Gb dorian (6b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 5+0:0:0:0:1, 8+0:0:1:1:2, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+0:9:6:1:21
F# dorian (6#), 4+1:2:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:5,  , 7+0:3:0:0:5, 1+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 170+1:79:6:1:103
Gb phrygian (6b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 9+0:0:0:1:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 122+0:9:0:1:43
F# phrygian (6#), 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 11+0:6:1:1:5, 7+0:3:0:0:3,  , 7+0:3:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 176+0:78:9:1:81
Gb lydian (6b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 6+0:3:0:0:5, 1+0:0:0:0:0, 5+0:0:0:0:1, 8+0:0:1:1:2, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 87+0:9:6:1:21
F# lydian (6#), 4+1:2:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:5,  , 7+0:3:0:0:5, 1+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 170+1:79:6:1:103
Gb mixolydian (6b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 9+0:0:0:1:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 122+0:9:0:1:43
F# mixolydian (6#), 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 11+0:6:1:1:5, 7+0:3:0:0:3,  , 7+0:3:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 176+0:78:9:1:81
Gb aeolian (6b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 8+0:0:1:1:0, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 99+0:9:2:1:25
F# aeolian (6#), 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:4,  , 7+0:3:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 173+0:78:7:1:94
Gb locrian (6b), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 10+0:0:0:0:2, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 149+0:10:0:0:66
F# locrian (6#), 5+0:2:0:0:1, 5+0:2:0:0:1, 5+0:2:1:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 4+0:2:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:1, 0+0:0:0:0:0, 6+0:3:0:0:2, 8+0:3:0:0:2, 4+0:2:0:0:1, 0+0:0:0:0:0, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 5+0:2:1:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 4+0:2:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:1, 0+0:0:0:0:0, 6+0:3:0:0:2, 8+0:3:0:0:2, 11+0:6:1:1:4, 7+0:3:0:0:2,  , 7+0:3:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:1, 5+0:1:0:0:0, 1+0:1:0:0:0, 0+0:0:0:0:0, 183+0:87:9:1:64
Cb major (7b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 9+0:0:0:1:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 122+0:9:0:1:43
C# major (7#), 4+1:2:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:5,  , 7+0:3:0:0:5, 1+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 170+1:79:6:1:103
Ab minor (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 8+0:0:0:1:0, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 106+0:9:0:1:25
A# minor (7#), 4+1:2:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 8+0:3:0:0:7, 4+0:2:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 8+0:3:0:0:7, 11+0:6:1:1:8, 7+0:3:0:0:7,  , 7+0:3:0:0:7, 1+0:1:1:0:1, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 170+1:79:6:1:157
Ab minor mel (7b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:6, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:6, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+0:3:0:0:6, 1+0:0:0:0:0, 4+0:0:0:0:2, 7+0:0:1:1:0, 2+0:0:0:0:0,  , 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 83+0:9:2:1:25
A# minor mel (7#), 4+1:2:0:0:4, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 8+0:3:0:0:7, 4+0:2:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 7+0:3:0:0:7, 5+0:2:0:0:5, 2+0:1:0:0:2, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 2+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:7, 4+0:2:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 8+0:3:0:0:7, 11+0:6:1:1:8, 7+0:3:0:0:7,  , 7+0:3:0:0:7, 1+0:1:1:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 174+1:77:6:1:151
Cb major blues (7b), 5+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 10+0:0:1:1:3, 6+0:0:0:0:3,  , 6+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 181+0:9:1:1:88
