 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
Eb locrian (3b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 129+2:11:4:0:32
A locrian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 101+2:0:4:0:9
Ab major (4b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:2:1:0:2, 1+0:0:0:0:0, 93+2:11:4:0:22
E major (4#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:3:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+1:2:1:0:2, 1+0:0:0:0:0, 101+2:11:4:0:12
C# minor (4#), 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:5, 4+0:0:1:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 9+1:3:1:0:5, 6+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:2, 5+0:2:0:0:4, 4+0:1:0:0:3, 6+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 7+1:1:1:0:4, 4+0:1:0:0:3, 203+2:54:4:0:141
F minor mel (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:2:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 8+1:3:1:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+1:2:1:0:2, 0+0:0:0:0:0, 68+2:11:4:0:12
C# minor mel (4#), 2+0:0:0:0:1, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:4, 6+0:3:0:0:5, 5+0:0:1:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 10+1:3:1:0:5, 6+0:2:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:4, 5+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 7+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 8+1:1:1:0:4, 4+0:1:0:0:3, 214+2:54:4:0:141
Ab major blues (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:1:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+1:3:1:0:5, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+1:2:1:0:3, 2+0:0:0:0:0, 157+2:11:3:0:45
E major blues (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 10+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:1, 211+2:54:4:0:57
F minor blues (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:1:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+1:3:1:0:5, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+1:2:1:0:3, 2+0:0:0:0:0, 157+2:11:3:0:45
C# minor blues (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 10+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:1, 211+2:54:4:0:57
Ab dorian (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:1:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+1:2:1:0:2, 0+0:0:0:0:0, 60+2:11:4:0:12
E dorian (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 10+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:1, 209+2:54:4:0:57
Ab phrygian (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 129+2:11:4:0:32
E phrygian (4#), 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 3+0:0:1:0:1, 3+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 9+1:3:1:0:3, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 6+1:1:1:0:1, 3+0:1:0:0:0, 163+2:56:4:0:14
Ab lydian (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:1:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+1:2:1:0:2, 0+0:0:0:0:0, 60+2:11:4:0:12
E lydian (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 10+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:1, 209+2:54:4:0:57
Ab mixolydian (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 129+2:11:4:0:32
E mixolydian (4#), 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 3+0:0:1:0:1, 3+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 9+1:3:1:0:3, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 6+1:1:1:0:1, 3+0:1:0:0:0, 163+2:56:4:0:14
Ab aeolian (4b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:2:1:0:2, 1+0:0:0:0:0, 93+2:11:4:0:22
E aeolian (4#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
Ab locrian (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+1:3:1:0:5, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+1:2:1:0:3, 2+0:0:0:0:0, 154+2:11:3:0:45
E locrian (4#), 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 2+0:0:1:0:1, 2+0:1:0:0:0, 4+0:3:1:0:2, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 8+1:3:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 5+1:1:1:0:1, 2+0:1:0:0:0, 127+2:56:4:0:11
Db major (5b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 129+2:11:4:0:32
